olympia_gateway_id,olympia_address,babylon_address,first_seen_at_olympia_state_version,supply_fixed,initial_babylon_name,initial_babylon_symbol,initial_babylon_description,initial_babylon_supply
364,rceb_rr1qd6l98up7m2h9m3sl2h9nk9e50kl3cdg774xx82epxms0zazka,"",94725552,t,RC NFT EVILBEAST,rceb,Boom! You just got a EVILBEAST NFT token. Put it in a safe place until the great Babylon Marketplace opens!!! Like the avengers they are more efficient when the whole team is complete... Just saying,200000000000000000000
365,rcfs_rr1qd0ut5g2272a2mf6jvt6t5vy8qpstsltj5947xn8ys5sxmnx6h,"",94725904,t,RC NFT FATESCOUT,rcfs,Boom! You just got a FATESCOUT NFT token. Put it in a safe place until the great Babylon Marketplace opens!!! Like the avengers they are more efficient when the whole team is complete... Just saying,200000000000000000000
366,rcll_rr1qdx00wdufwzfe4h0mn6wp6zzeahwwhm6n5h3jza87khs2z6jh3,"",94726574,t,RC NFT LICHLORD,rcll,Boom! You just got a LICHLORD NFT token. Put it in a safe place until the great Babylon Marketplace opens!!! Like the avengers they are more efficient when the whole team is complete... Just saying,200000000000000000000
367,rcwf_rr1qwz3fz9lye9wnn6mv4mnklq0cvchxmx6jejyr4ytqxaqvu8pka,"",94726929,t,RC NFT WRECKIFRIT,rcwf,Boom! You just got a WRECKIFRIT NFT token. Put it in a safe place until the great Babylon Marketplace opens!!! Like the avengers they are more efficient when the whole team is complete... Just saying,200000000000000000000
368,rcasd_rr1qwmn59w9ejkuvykpgwfc75f482qnxh4htptdt05t5v3sar9a82,"",94727291,t,RCAvatarSeriesDEMHORNS,rcasd,Radix Collection RCAvatarSeriesDEMHORNS token. Rewards NFT Avatar Series DEMHORNS Holders.,99999999999000000000000000000
369,rcvkc_rr1q0vlu8ggkurtuzn9y26q9k2glkhhawvly8h57jmx0hxsjtene7,"",95176118,t,RCVIKINGCOIN,rcvkc,Radix Collection RCVIKINGCOIN token. Rewards VKC holders.,99999999999000000000000000000
370,dph_rr1q0u596jglfn5equqskmej2v55jheqlmvg0a3nk4dumfqafrk73,"",95646206,t,Delphibets,dph,"Delphibets is the first prediction market exclusively on Radix DLT. With the launch of Babylon, Delphibets will provide an intuitive betting platform. You will then be able to bet on future events and compete with opposing bettors.",99999999000000000000000000
371,rcrsc_rr1qvkj4eude9n4ed45x03c58fs8elkwkyrhq9twpe2sn7szftmhk,"",95700744,t,RCRADIXSCAN,rcrsc,Radix Collection RCRADIXSCAN token. Rewards RadixScan supporters.,99999999999000000000000000000
372,pop_rr1qd0gdrtswp4f7sxxwu4ne346yqcuzd754s3dmdygksjshcqsc4,"",96581251,t,Scrypto Pops,pop,Token for minting a Scrypto Pops NFT once Babylon launches,10000000000000000000000
373,rcbro_rr1qwzqyndv47rzdxmv900fp06ncwskgsvpzrhxfnck0rvqpkpyam,"",96632687,t,RCSPIKEBROS,rcbro,Radix Collection RCSPIKEBROS token. Rewards Spike Bros collectors.,99999999999000000000000000000
374,bit_rr1qwyr4rk65qk47qjuvyyrjcasf8gy8yval09ejmnvemps7xh567,"",96982469,t,EntropyBit,bit,Mint Badge to mint one EntropyBit NFT,11760000000000000000000
375,radoodle_rr1qdzdt9vqyhgdg80vvrj73h6x2pr0s8wgyrykrg794glqufwhkf,"",98040609,t,Radoodle,radoodle,"With this token, you can get your Radoodle!",10000000000000000000000
376,rche_rr1qwff3uw9hu23l4m0yzpnzxrttx73597k2y07zrxfckgqe6azjd,"",99632502,t,RC NFT HEXERIA,rche,Boom! You just got a HEXERIA NFT token. Put it in a safe place until the great Babylon Marketplace opens!!! Like the avengers they are more efficient when the whole team is complete... Just saying,200000000000000000000
377,rcsp_rr1qw2ql8cjdl3vxs0r5frvergk7fp47lxd8gtw43rjvpkqwqrp0m,"",99633512,t,RC NFT SERAPHIRE,rcsp,Boom! You just got a SERAPHIRE NFT token. Put it in a safe place until the great Babylon Marketplace opens!!! Like the avengers they are more efficient when the whole team is complete... Just saying,200000000000000000000
378,rcte_rr1q0wguqlkplkj7u5wm4tur6arruqfc5rlreftg6qd9z0s67h4vz,"",99636198,t,RC NFT THEAETHRA,rcte,Boom! You just got a THEAETHRA NFT token. Put it in a safe place until the great Babylon Marketplace opens!!! Like the avengers they are more efficient when the whole team is complete... Just saying,200000000000000000000
379,rctr_rr1qd7mqfetkghc3h2veujcm3qdz4wew2lme4utgtgvv27sytscwa,"",99638241,t,RC NFT TEMERALDA,rctr,Boom! You just got a TEMERALDA NFT token. Put it in a safe place until the great Babylon Marketplace opens!!! Like the avengers they are more efficient when the whole team is complete... Just saying,200000000000000000000
380,rcvf_rr1qwl02nn0ete4pcfu6da3uts9a0gmnj0j4ft7lqncr3as2xh6ge,"",99638907,t,RC NFT VALFREYJA,rcvf,Boom! You just got a VALFREYJA NFT token. Put it in a safe place until the great Babylon Marketplace opens!!! Like the avengers they are more efficient when the whole team is complete... Just saying,200000000000000000000
381,rcasg_rr1q0ct8nrknh3zjrmnhqv268vvgzqe8zy07fcrnawhvx7szvm2f0,"",99642292,t,RCAvatarSeriesGALDIANS,rcasg,Radix Collection RCAvatarSeriesGALDIANS token. Rewards NFT Avatar Series GALDIANS Holders.,99999999999000000000000000000
382,flipp_rr1qw8gpjky9hghmfztlw3qvrcjrn5un9t66js9ymvr58mqezewyh,"",100338085,t,XRD will flip ETH,flipp,Name says it all! Bam!,100000000000000000000000000000
383,rip_rr1qd3nrgnqk7q3rlwxnussq59wamwrgfd2j7xhgjgpdrkq5huu6w,"",100764877,t,Rippy,rip, The ‘official’ unofficial Radix assistant. Rippy tokens recognise holders of Rippy NFTs for minting and distribution. ,2222000000000000000000
384,radit_rr1qdtxjhf86yptwgaax20kyqtur7v83pk5ut8245t0jy3supreme,"",102854432,t,Radit,radit,"The official governance token of radit.io, a community owned message board powered by Radix and made by CaviarNine",100000000000000000000000000
385,ppu_rr1qdvfk6nnewg4q6lqfc8lg386uwm72899ftz3gpkdu4cs52krt4,"",103030415,t,Peepee universe token,ppu,Fungible token used for Peepee Universe NFT presale,5000000000000000000000
386,loot_rr1qvp7kdur5wgrcgmy54c5ly32vqgag4q6jdrtycwa0x6sy8xy6r,"",104428608,t,LOOT,loot,LOOT is to be used as a redeemable prize token.,1000000000000000000000000
387,tsrgb_rr1q0jshfcqctw5l8lev3yc8g3unv3uvadn2w3ussu88p3qxwp2pz,"",104511066,t,Tesseract Genesis B,tsrgb,The Tesseract is a Multiverse NFTs Collection developed with the Foton SDK and used on the Foton Marketplace to build status and unlock unique features.,20000000000000000000000
388,cocoon_rr1qd9ywfmv3ads7vd62fcagle92qug75p3hggeru8ktj3qxwj73e,"",105123778,t,COCOON,cocoon,This COCOON will become a beautiful RadderFly in the future,10000000000000000000000
389,twerk_rr1qwv5nfyzrzz5qtkjt236ffh0jfpe33wfqha3vkcg9jtsupqlyc,"",105248802,t,Twerk,twerk,"""The creator demanded entertainment and thus they twerked."" - from 'A Short History of Radix'",10000000000000000000000000000
390,sklgenft1_rr1qv3hmxnchkfvgk89zmjdft7wnxrywhaetvk2ctwvf9lsszjg9f,"",106287796,t,The Shekel Genesis NFT,sklgenft1,The Shekel Genesis NFT,599000000000000000000
391,shkldoge_rr1qwgthsc2xyy4zgcgs4k909p7v3w2akmzx9afw6nxh2yseg5daq,"",106290292,t,Shekel X DogeCube NFT,shkldoge,Shekel X DogeCube NFT,103000000000000000000
392,daxter_rr1qdq98csmg8vtzqcs768348qtpkfvxxn86kv8s335cuyqh2cf8l,"",108644906,t,Daxter,daxter,Follow Daxter8899 on Twitter to receive this token,1000000000000000000000000000000
393,radlock_rr1qd2du5mm8frpqhcrtaju7f35kvp89t5m2k4jvz936h0stjdp55,"",108729990,t,RadLock,radlock,The first liqudity locking and team vesting tool on Radix Network!,100000000000000000000000000
394,clock_rr1qvh4v9kkn4afel5lsrqz2rgtsrjwyn66cxv99mh4p4hsrx53qu,"",109365292,t,Bored Clock Club,clock,"An NFT-based DAO on RadixDLT aimed at breeding DeFi-related ideas and developing projects that help with Radix's journey in decentralizing the $360,000,000,000,000 global financial market.",5000000000000000000000
395,planet_rr1qv69lwksa7hc4g5ygfsf00mhhxuyr23atqxx0ergyk3qgv0gd8,"",110263965,t,RadixPlanet Token,planet,"Token created by RadixPlanet.com, the first and user-friendly Radix alt-tokens Exchange",100000000000000000000000000
396,t_rr1qwplqvvdhgs5kf0dh89ccysdsxs4m0wj8j7tv3p9c5gqmu7m6y,"",110592099,t,t,t,t,100000000000000000000
397,ida_rr1q02f7qtfpaf0r2wgwuhqjnvpvxr8d6qu2ttef7hdjadq42ucqf,"",110783157,t,XIDAR,ida,"XIDAR, ressources to fully explore the Radix DLT",240000000000000000000000000
398,deck_rr1qwk3xkg8jphd46vwhg6xdy2rw35c6ayx3klameg4pxzsk9ntgl,"",111327640,t,DeckCoin,deck,For when you're living that deck life,22000000000000000000000000000
399,onion_rr1qdr0zxmcts6ja3fvry87q0jxe96vz5zp2u7t4st5h6qsqqjrg6,"",111339504,t,OnionCoin,onion,Money with layers,10500000000000000000000000000
400,crdx_rr1qwkp7kvemskwcavaa52njhr6pj6e6d4xvjuvu9q9hg7qf069g8,"",111563444,t,c-Radix,crdx,"Community Token to pay at events, official shops and designated places.",10000000000000000000000
401,seed_rr1qw5hrjkesx5w97avx2j9j8g3quaq2cfqpvfscjqjpq7qx49jt5,"",111758909,t,SEED Token,seed,$SEED is the proof-of-harvest of the Alpha RADISH NFTs to receive $RDS airdrops.,10000000000000000000000
402,rds_rr1q09zzg0pmjtntq09gxxnqq8hl68rajpy8jhesl9ve3cq2f4nrh,"",111759056,t,RADISH Token,rds,$RDS is the RADISH utility token that serves as basis for transaction within the Radish Platform.,500000000000000000000000000
403,frnr_rr1qv3hc34wtku65v27kh2zls3c6ks8knkvmtexxjayzzpsr4f78t,"",112206454,t,Radix Forerunners,frnr,Others will come later but these are the original inhabitants of the Radixverse. Radix Forerunners is a collection of 750 3D avatars that are custom NFTs made to look like you and have a Radix tattoo. It can be loaded to the virtual world of your choice.,750000000000000000000
404,ns1_rr1qd4xyca0h3e5dd2mqy06tapkqnp500sag03uldss93ds0ajdxq,"",112306944,t,'DeFi' NFT,ns1,"First limited Edition, run of 10, NFT release from the Nettle Soldier!",10000000000000000000
405,egx_rr1qdrvxqtcdq5480yxjgc0rskxpz2z65075480sl0ztzaqfd205z,"",112649895,t,EGX,egx,Reservation token for EGX NFTs,2022000000000000000000
406,rcat_rr1qw9rkhfy657asmurj7p9d4knk6z3kjsmk373y7hsqj7qp3wt4e,"",112684461,t,RadCat,rcat,Radix Cat Token,10000000000000000000000000000
407,lisb22_rr1qv20fs2gmnpm2y929xcd47rqsx0y0qj5vnre6h5pzunsxx3llt,"",112727012,t,LISBON DEV EVENT 2022 PROOF OF ATTENDANCE TOKEN,lisb22,This is your personal Lisbon Developer Event 2022 proof of attendance token.,150000000000000000000
408,ibis_rr1qwtaqm3cup3av0sj9rdkszywj8krcx64kl5h4t56uaaqman75a,"",112795486,t,IBIS,ibis,Is it a bird? Is it a joke? Only time will tell.,10000000000000000000
409,goat_rr1qd5p27jsurqwyr4r5agy0wfmqx5s0v220jdsc6fdak3qwxtz7w,"",112799487,t,🐐,goat,🐐 GOAT 🐐 token bestowed upon Bob Flay for his generosity to the Radix community.,1
410,clan_rr1qddk6ewv6jrck373xpne97jgeswsq3exyt8whuqyc98s75mfm0,"",113024989,t,CLAN token,clan,$CLAN is the digital economy within RACCOON CITY for an immersive P2E gaming experience.,1000000000000000000000000000
411,raccoon_rr1qwkgh69t32wj49p4dcj0nv80nztlt606ckfdht6s37vsaa2j4p,"",113025044,t,RACCOON token,raccoon,"$RACCOON is the reservation token for the RAD CLAN NFT, that will serve as a digital asset within the RACCOON CITY game.",10000000000000000000000
412,shklxradit_rr1qwncs6zj3lrh9uvmdjuxkc0f36axr62sfc3xls8g2afq4g8y60,"",113483899,t,The Shekel Project radit.io auction NFT,shklxradit,Placeholder token for a one-of-a-kind Shekel Project NFT with staking utility after Babylon.,1000000000000000000
413,time_rr1qw065k2s3czry2uzrcm2g37t4hewrmuvqlfd7s26c4jq79xr44,"",113962035,t,TimeRunner Token,time,The OG TimeRunner Token,42069000000000000000000
414,coco_rr1qv3wul2fjhyd0y882tk98ld8cyq2swrghg8n08vamrxs28dng4,"",114546187,t,COCO,coco,Radical Cocoswap,24000000000000000000000000
415,poo_rr1qvr0wkp64tdsa288w59hfpqa2xtrvmz99jqtlv6m7alsc29a7u,"",114609336,t,💩,poo,Radix's premier shitcoin.,1000000000000000000000
416,boo_rr1qwkt2a0nl0ususlpxmf29nz0ndvqsn2qd803s05pnjksxck9zp,"",114609630,t,👻,boo,The scariest coin.,5000000000000000000000
417,shoe_rr1qvq5xzzemss37yrjvfy5p2u5gddyze0pxskg836en0ns5kf6js,"",114609934,t,👟,shoe,Shoecoin,5000000000000000000000000
418,kiwi_rr1q0x9lkmkd6kqwn2p5f0zzuth8h3ld5x2xecqvwpe6ycqp6t9ml,"",114610250,t,🥝,kiwi,National bird of New Zealand.,987654321000000000000000000
419,birad_rr1qdexnsy0s8tzhw0qq620l47ppvtw3ptvfpdwhl9kj8pqs78sce,"",114611119,t,🐦🦃🐔🦜🐧🦅🐓🦚🦢🐤🕊️🦉🦆,birad,5555 birds on Radix.,5555000000000000000000
420,thc_rr1qv4q7c84ushplpn6yanmvwhp2uc8cjw3aw338ug66vwscpygkq,"",114611351,t,🍁,thc,cannabis coin,420690000000000000000
421,hug_rr1qvmyyk0ncca9m9m8mx68knhhc2nmw0vtpdvxhvvtw0vstmcjhj,"",114903601,t,Digital Hug,hug,Make Peace not War!,6969696969000000000000000000
422,rcpan_rr1qvqlxshnnp6etj8jsdjfzcdwchjyukvtvx2vlwvxy8ksvf5zst,"",114908718,t,RCRADIXPANDA,rcpan,Radix Collection RCRADIXPANDA token. Rewards Radix Panda collectors.,99999999999000000000000000000
423,corgi_rr1q074cqme09tfd3hjwzcclkugtq4th80vlrunck4xypfq9g8pzp,"",115088342,t,Corgibutt,corgi,Corgi MEME coin. For Lovers of Corgis and Corgi Butts!!!!,1000000000000000000000000000
424,testw1_rr1qwy4ct4q0ah60r0qu0zyyhs8v8usfj47xh959u6udmtqyetkss,"",115218955,t,Test Token 01,testw1,This is my testing token creation on Radix network.,100000000000000000000000000
425,dino_rr1qvp2plax7u2h6hcmk587f4ajd59u6wcaf6a6stckqcfsjrq40v,"",115379753,t,Radical Dinosaurs,dino,This token was created to reserve and trade items from the Radical Dinosaurs NFT Collection,9999000000000000000000
426,ns2_rr1q03jx6c6rxm25mphmgg8qnwaud4w4a7nav7r8zj0cmhqt86l67,"",115661415,t,'DeFi 3.0' NFT,ns2,"Second limited Edition, run of 10, NFT release from the Nettle Soldier!",10000000000000000000
427,xwallet_rr1qd60zpv8d9rf30gm4pkleh3c2337s0atmhsxurhgzt8qnqv4zm,"",115688661,t,XRD Wallet,xwallet,The token of the cross platform XRD Wallet project on Radix network. Visit www.xrdwallet.com for more info.,100000000000000000000000000
428,radra_rr1qd2ms0kgxtkdrss4tztvk4fnv2djk58ufzw9a5r0djyq6tf6gn,"",117508863,t,RaDragons,radra,"Collection of 10,000 unique generated Pixel styled RaDragons on Radix Blockchain, waiting to meet their new owners that they will guard for the rest of their lives. Providing unique utilities in the future as a part of the VikingCoin universe.",10000000000000000000000
429,rft_rr1q0r3mfe42p5yffrhwf5rynve9df5tzcpp0zny2ehl6vqrekxew,"",117823829,t,RadFam Token,rft,Series of 530 NFTs,530000000000000000000
430,raegg_rr1q0usr6645ezfwrvnnuazg8r0rf7jw7uf2c3hnt8ks7qsyxmjup,"",118998096,t,RaDragons Eggs,raegg,"First Ever NFT Hatching System on Radix! Collection of 10,000 unique generated Pixel styled RaDragon Eggs on Radix Blockchain, waiting to hatch into real and unique RaDragons! Providing unique utilities in the future as a part of the VikingCoin universe.",10000000000000000000000
431,ukiyo_rr1q065a7nk364nrasth532wfm7gds8p50vmz3g6uw0ecuq2d9t5q,"",119383134,t,UKIYO,ukiyo,"10,000 Anime NFTs on Radix DLT",10000000000000000000000
432,sun_rr1qww3umsslcetjxnlw7t6y7q7zpej9qps5h7h9aen0w5qlg905p,"",120752550,t,Sunsolo,sun,"Sunsolo token was created to commemorate the awarded video ""Golden Sunsolo Planet"". Supply is 1000 each second of video = 497000. Watch video on YT https://youtu.be/2aXtqAgvcBY ",497000000000000000000000
433,pole_rr1qvcnp4p2vjnz2qahcxme086deztc7af02u6kw5fxhmcqwhry35,"",121790058,t,💈,pole,"A pole spiraled with red, white, and blue stripes, as spins out front of a barbershop. Commonly used for various content concerning haircutting and hairstyling.  There are many like it, but this one belongs to woooptydoo.",1
434,head_rr1qv8cjs6j5gfn08sl4ec8gu4pcdt2x5shmjkejh5hlfesh64kun,"",121875969,t,RadHeads,head,"RadHeads is a 3D NFT collection of 10,000 unique heads designed to represent the Radix community!",10000000000000000000000
435,julia_rr1qd89j7jr2l4pt2wzpu9v0x0nxuwxhulvtc77t2m5g5xsdnvpmk,"",121932617,t,Julia,julia,$JULIA is the utility token of the RadicalFractal universe.,10000000000000000000000000
436,fractal_rr1qwhv3udj85afds056tsj93pzfu3scyzy6te053pmf9xquhc27a,"",121934605,t,Fractal,fractal,Reservation token for the RadicalFractal NFTs. Presented by the Geometricianz.,10000000000000000000000
437,xrdragon_rr1q0mepymaalh6pn35wm2y0cltf2s0z9jc364avf0e8sesne8j07,"",121960867,t,XRDragon,xrdragon,Seed Token for Radix Dragon Validator Node and Wallet. https://radixdragon.com,3000000000000000000000000
438,dragon_rr1qvmp8ucvpee5f23uuehgk0msjw772n49yuks763z6k4slpnmyv,"",121962432,t,Radix Dragon,dragon,Equity Token for Radix Dragon Validator Node and Wallet. https://radixdragon.com,10000000000000000000000
439,rcrob_rr1qd557qrs3pegeen6kz7z9l5xpza2g9f5ft7szvh0lznqx6nnak,"",121991109,t,RCRADICALROBOS,rcrob,Radix Collection RCRADICALROBOS token. Rewards Radical Robos collectors.,99999999999000000000000000000
440,we_rr1qwjccn8hyvzgd0u9llfrz84snd5jts8nzp6qmgw664qscuem97,"",122380007,t,WeRadix,we,Official token for WeRadix Interactive and its associated projects.,100000000000000000000000000
441,rix_rr1q0h6c9nv5258xrnq0r8wr0smk7lupx483dhcx3v8pu8qtanc9r,"",122681747,t,raffix,rix,first raffle/lottery on radix,100000000000000000000000000
442,z3us_rr1q0gxzdty8egrkegk9lnteth09sgzqgxaw5ytqzq24ceq3eqagc,"",122931039,f,Z3US,z3us,Official token for Z3US.,200000000000000000000000000
443,mtnt_rr1qdqe7v0cv8xhrm7mf5mdn2968x5hp0pk5x63dtlj23jszfuque,"",123572072,t,Mutant Cat Society,mtnt,"The first mutants on Radix! A collection of 6,666 mutated cats from the toxic sewers. $MTNT tokens represent reservation until Babylon.  ",6666000000000000000000
444,bobby_rr1qvadnxcgmssts5vfc553ph8f0npw003zkhvp5cyzd2msvcflay,"",125825931,t,Bobby,bobby,Flay Hedge Fund,100000000000000000000000
445,duckt_rr1q0y5z9389mk45qfwmpgvd0rq6y6weaq45wwcm06nx9ysxekm2h,"",126505110,t,Ducks Mafia token,duckt,"DUCKT token is created by www.ducksmafia.com, it is destined to become the ducks mafia in-game token.",850000000000000000000000000
446,whale_rr1qddqgu4y97t9r3avqj80a4a56kjsavdvhkn6cvf2sx9qmknzyw,"",127386997,t,Radiwhales,whale,Radiwhales NFT collection. Become a Radiwhale.,10000000000000000000000
447,dew_rr1qwa2xtq3ffvex4sj95pzxvx8yslehmn3c6ppcchacr7sfwv0gq,"",127537294,t,Dew Coin,dew,TEST,100000000000000000000000000000
448,buff_rr1qwqn6aq23tvknz4p0kwsxfh45c9774twm9sspd57c4ss6pw20h,"",127543021,t,Buff Token,buff,Buff Wild Crew NFT Token,10000000000000000000000
449,cvc_rr1qvrc4ejtevtwwgyjg8jyzp8g85ddlpm52yg0mc58prvs3zykyp,"",128434065,t,Crazy Visionaries,cvc,"Crazy Visionaries Club NFT token; represents 1 of 10,000 unique pixelart visionaries #becrazy",10000000000000000000000
450,hopia_rr1q0tgt577x33qysu2a7pwqxd2qqwnur3ncxc2k3q2djxs2h3qkk,"",128441398,t,Hopia ,hopia,The HOPIA World's native token. #betterworldispossible,100000000000000000000000000
451,rcfli_rr1q0w5us5nwx0ne7qgfl5hzpjr43nvx0nl0maner4tateq74ddlp,"",128445159,t,RCRADDERFLIES,rcfli,Radix Collection RCRADDERFLIES token. Rewards RadderFlies collectors.,99999999999000000000000000000
452,wild_rr1q02zpxzvjdeu8ar6dd466mqjkvh02z9wfnqlh9rufnwqs6aqu3,"",129077445,f,Wild Tickets,wild,Buff on Baby!,200000000000000000000000
453,crew_rr1qdvqylly2ga0rpsc6fv03a2mdqp89z4xev3s0mef576systzyx,"",129178179,t,Crew Coin,crew,Official Token of the Buff Wild Crew DAO,10000000000000000000000000000
454,poop_rr1qdf2vuhg8a863x7h4syqjaswn43as3myqmtgswhhcp6qzatyra,"",129999238,t,PooP,poop,A Collection about 10000 PooPs. https://poopnft.net,10000000000000000000000
455,hero_rr1qdwlskcyzjrr9uakp3kelm70q0rva0prpfkptvn0d9pse5umy2,"",131131853,t,Scrypto Heroes,hero,Token used to mint a Scrypto Heroes NFT once Babylon is live,10000000000000000000000
456,mtntx_rr1qwa6skpqnfrs429t9gxmftkh8cgpkgfgfrazrjqacpgq7ksqm3,"",132091808,t,Mutant Cat Society X,mtntx,10 special cats handed out to community members are represented by these tokens,10000000000000000000
457,promo_rr1q05mrflt9hnnqrela2x66c7vef2p7vlsr2cnpkjuw8wsku5xc2,"",132394035,f,Promotion,promo,Promo[tion] is a token conceived for marketing purposes. It holds no value or utility in itself.,10000000000000000000000000000000000
458,pn22_rr1q0n7yhhy9kd2gtkupvsa38em0aet6704nzz9qe8pdwuqk6f7s7,"",133765242,t,Peniche Token,pn22,Peniche Portugal,10000
459,cerber_rr1qd96fpdlgraj8khefm3f3ue288rape2d4phyrgpw758se9q5t9,"",134249326,t,CerberRADs,cerber,CerberRads NFT,10000000000000000000000
460,buff1_rr1q02klsx6aqk4wlkrgt3epghlc0yk06jujvtkykdhmtusc9dmjt,"",134922974,f,Buff1,buff1,Buff on Baby!,500000000000000000000
461,rparrots_rr1qvuyp84umme4kelrvn97md47wsqt88gapk8fccjs8g2swk80ju,"",135366503,t,RadicalParrots,rparrots,After babylon you will be able to trade this coin for your RadicalParrot.,10000000000000000000000
462,face_rr1qdqpdar2hkmfspc3ts2f5tu0h275348xs0c2lp6lsdwslwhale,"",137576525,t,face,face,人◕ ‿‿ ◕人  ,100000000000000000000000
463,chad_rr1qvge92dd8k2ew3dw2kyyu8n0u5dpem75q0vnz354agjspzg8wt,"",139219059,t,ChadixNFT,chad,"Placeholder Token for Chadix NFTs, the first Meme-NFT-Collection on the RadixDLT.",10000000000000000000000
464,rcmet_rr1qwk0ss0plndqlfqhdn9rvh50ynvmtmavec7cmwgd7vks7xdn2l,"",139275319,t,RCMETAWHALECIRCLE,rcmet,Radix Collection RCMETAWHALECIRCLE token. Rewards Metawhale circle collectors.,99999999999000000000000000000
465,extinct_rr1qdwrwpf6zq5j3u4mxma4v3qzcnjczqmujm3w5h7ar7uslvs27k,"",140477639,t,Dino Tickets,extinct,A sub token that was created for the Radical Dinosaurs NFT Collection,1000000000000000000000000
